,TITLE,DESCRIPTION,TRAVELER_ID
241,동부 맛집·전시 루트 2일,성산·우도 위주 맛집 탐방과 빛의벙커 관람,h000595
242,동부 바닷가힐링 루트 3일,"함덕·월정 해변 중심, 카페·맛집·뷰맛집 위주 여행",h000597
243,제주 동서일주 맛집·카페 5일,해장국·흑돼지 등 식도락 위주 동서 해변 드라이브 여행,h000599
244,제주 동선 중심 3일 루트,함덕·남원·김녕·애월 맛집과 자연 풍경 여행,h000601
245,동부·서귀포·신화월드 4일 루트,맛집·해수욕장·우도·미술관·테마파크 중심 여행,h000602
246,동부 위주 3일 루트,우도·해변·맛집·리조트 즐기는 동부 코스,h000603
247,제주 2일 서부·동부 맛집 위주,애월·한경·구좌 카페·맛집과 포구 횟집 중심 루트,h000607
248,동부·남서부 맛집 중심 4일,제주시·표선·안덕 일대 호텔·로컬맛집 위주 여행,h000609
249,제주시·서귀포 맛집 중심 4일,"횟집·중식·양식과 카페, 미술관을 두루 즐기는 미식 여행",h000613
250,서부·서귀포 맛집 카페 루트 3일,애월 카페와 서귀포 레스토랑·디저트 여행,h000614
251,제주시·서귀포 미식·도심 4일,일식·회 중심의 맛집과 영화·호텔 휴식 루트,h000615
252,서귀포·제주시 2일 미술관·맛집 루트,미술관·전시 감상과 서귀포·제주 맛집 탐방 일정,h000616
253,제주시·서귀포 맛집투어 3일,국수·갈치·통족·연돈 등 서귀포 중심 미식여행,h000617
254,제주시 맛집투어 3일,제주시 일대 한식·일식·중식 위주 식도락 여행,h000619
255,서부 애월·한림·안덕 4일 루트,"애월·한림 카페와 식당, 액티비티 위주 여행",h000620
256,동부·서귀포·애월 일주 4일,"관광지·테마파크 중심, 카페·맛집 골고루 방문",h000624
257,제주시·서귀포 테마파크 3일,제주신화월드 테마파크와 맛집 중심 여행,h000627
258,제주 동·서부 맛집투어 6일,성산·구좌·애월·노형 중심 식당·카페 위주 루트,h000628
259,서귀포 맛집투어 중심 3일,흑돼지·김밥·치킨 등 식도락 위주 일정,h000629
260,"서귀포·애월 4일, 맛집·펜션 중심",전복·갈치 등 해산물 맛집과 펜션 휴식 위주 여행,h000630
261,제주시·서귀포 시내·애월 맛집 3일,"시내 카페·올레길과 서귀포 관광, 애월 맛집 중심 여행",h000631
262,1일차 남부·2일차 동부·도심 먹거리,서귀포 카페·분식·고기와 월정리·연동 디저트 투어,h000634
263,제주시 동부 맛집 중심 3일,삼양·함덕 일대 식당·분식·카페 위주,h000635
264,1박2일 동부 중심 맛집숙소 루트,성산·우도·제주시 맛집과 펜션·콘도 위주 일정,h000637
265,동서 균형 맛집·숙소 8일 루트,제주시·성산·안덕 일대 식당·카페·숙소 중심 여행,h000645
266,동부·서귀포·서부 맛집투어 4일,성산·안덕·송악산 일대 식당·빵집 중심 여행,h000648
267,서부 맛집·쇼핑 루트 4일,협재·애월·서귀포 맛집과 신화월드 쇼핑 중심,h000652
268,제주시·성산 맛집 중심 3일,칼국수·해장국·해산물 위주의 식도락 여행,h000653
269,동부·서귀포·서부 맛집·카페 3일,맛집·게스트하우스·카페·전시·거리 산책 위주 일정,h000654
270,제주 동·서귀포 맛집투어 3일,제주시·서귀포시 중심 떡집·국수·고기·카페 위주 미식 여행,h000656
271,제주 전역 맛집·숙소 중심 4일,식당·카페·펜션 위주의 먹방 겸 휴식 여행,h000660
272,제주시·우도 3일 미식·카페 루트,우도 중심 식당·카페와 애월·협재 맛집 위주의 코스,h000667
273,중문·협재 맛집 중심 4일,제주시·서귀포 맛집과 시장 위주의 미식 여행,h000674
274,제주시 맛집투어 루트 3일,제주시 일대 해산물·흑돼지·국밥 위주의 식도락 여행,h000676
275,제주시·중문·서귀포 식도락 3일,순두부·국수·해장국·갈치·흑돼지 위주의 맛집 여행,h000677
276,제주 서부·서귀포 3일 먹거리·카페여행,맛집·디저트와 카멜리아힐 중심의 여유 코스,h000678
277,동부 카페·맛집 중심 2일,"표선·성산 목장카페와 정원카페, 현지 맛집 탐방",h000683
278,동부·서부 테마여행 3일,"함덕·평대 해변과 카페, 공연·족욕 힐링 루트",h000689
279,제주시·서부 맛집투어 3일,제주시·협재·한림 위주의 현지 식당·분식·중식·베이커리 맛집 여행,h000690
280,제주시 동부 맛집·전망 4일,"제주시 일대 맛집과 해안 드라이브, 전망 위주 일정",h000691
281,제주 전역 맛집·카페 투어 3일,"제주시·서귀포시 전역 맛집과 카페, 스파 중심 여행",h000693
282,중문·안덕 맛집·카페 루트 3일,제주시 식당 후 중문·안덕 위주 맛집·카페 여행,h000695
283,제주 동·서부 맛집·테마파크 5일,성산·신화월드 중심 체험형 맛집 위주 여행,h000700
284,동·동부 맛집 중심 3일,"서귀포 중심 식사 위주, 동부 카페·국수 포함",h000701
285,동부 자연·맛집 루트 3일,"김녕·성산 일대 카페·맛집과 트레킹, 박물관 일정",h000702
286,동부·애월 감성 루트 3일,"우도·스누피가든, 애월 맛집·카페 중심",h000703
287,제주 동서 맛집 투어 3일,제주시·서귀포시 국수·고기·한식 위주 미식여행,h000705
288,제주시 함덕 맛집투어 3일,함덕·노형 중심 식당·빵집 위주의 미식 여행,h000706
289,제주 맛집·카페·체험 코스 5일,공항·애월·중문 중심 맛집과 전시·테마파크 체험 여행,h000707
290,동부 구좌·성산 식도락 5일,구좌·성산 카페·로컬맛집 위주의 동선,h000708
291,제주시·남원 동부 해변·맛집 1일,함덕 해수욕·카페·식당과 남원 로컬식당 방문,h000713
292,제주시·서귀포 시내 맛집투어 4일,제주시·서귀포 시내 위주 식도락 중심 루트,h000716
293,제주시 맛집 탐방 1일,노형동·제주시 해장·보양식 위주 식도락,h000717
294,제주시 맛집·카페 중심 4일,"제주시 내 식당·카페와 공연·전시, 해변·공원 위주 일정",h000719
295,제주 동서부 맛집 위주 1일,제주‧서귀포 한식과 회 중심 식도락 여행,h000722
296,제주시·애월 맛집·핫플 루트 2일,제주시 원도심과 애월 일대 맛집·카페·뮤지엄 중심 여행,h000723
297,서귀포·제주시 서부 맛집·게하 4일,"중문·안덕·대정 맛집 중심, 게스트하우스 숙박과 오설록·미술관 코스",h000724
298,제주시 맛집투어 루트 3일,제주시 내 식당·분식·고기·일식 위주의 미식 여행,h000725
299,제주 서부·서귀포 맛집 중심 3일,애월·도두·하모 일대 드라이브와 식당 위주 여행,h000726
300,중문·안덕·한림·제주시 4일,"온천·박물관과 산방산 맛집, 해안 드라이브·카페·주점",h000733
301,제주시·서귀포 4일 먹방·카페여행,"맛집·국밥·횟집과 애월·협재 카페, 해변 산책 중심",h000734
302,제주 4일 코스 (제주시·서귀포시),해안도로·카페·맛집 위주의 여유로운 드라이브 여행,h000739
303,동부·서귀포·서부 알뜰 미식 7일,"성산·안덕 맛집과 카페, 베이커리·동물원·뮤지엄 방문 루트",h000740
304,제주시 서부·동부 맛집·카페 6일,"협재·함덕·구좌 중심 맛집과 카페, 관광지 방문 여행",h000742
305,동부 바다·우도·중문 루트 3일,"우도·성산·함덕 중심 맛집과 카페, 자연·체험 관광",h000745
306,애월·서귀포·제주시 맛집 루트 3일,치킨·흑돼지·해산물·국수 위주의 식도락 여행,h000750
307,서귀포·제주시 맛집 위주 3일,서귀포 카페·식당과 애월·한림 포차·바비큐 중심,h000753
308,제주시·서귀포 4일 미식·카페 루트,"제주시 중심 맛집과 애월·중문 카페, 관광·체험 위주 일정",h000755
309,"동부 4일, 함덕·성산·표선 위주","동부 해변·카페와 흑돼지·회 맛집, 테마파크 포함 여유 여행",h000756
310,제주시·서귀포 호텔·맛집 1일,제주·신라호텔과 식당 중심 미식 여행,h000758
311,동부 우도·성산·제주시 4일,"우도·성산 동부 중심, 빵·국수·해산물·치킨 맛집 위주의 일정",h000759
312,동부·남부 맛집 위주 4일,"남원·성산·조천 식당과 카페, 액티비티 중심 루트",h000760
313,제주시 서북부 맛집·카페 3일,"한림·애월·조천 일대 카페와 식당, 테마파크 중심",h000761
314,제주 동서부 도심·해안 3일 루트,"카페·맛집과 전시·공연, 해안 드라이브를 즐기는 여행",h000763
315,제주 동서남부 감성 4일 루트,제주시 맛집·전시와 서귀포 자연·카페 균형 여행,h000765
316,제주 서부·서귀포 5일 미식여행,"애월·협재 카페와 식당, 서귀포 맛집 중심 루트",h000768
317,서귀포·제주시 2일 남부 먹거리 여행,서귀포 어시장·횟집과 카페·숙소 중심 일정,h000770
318,서부 먹거리·바다뷰 루트 2일,모슬포·차귀도 중심 맛집과 바다 감상,h000771
319,제주시·서귀포 맛집 중심 2일,성산·구좌·노형 맛집과 미술관·해수랜드 코스,h000772
320,제주 동부·중문 맛집투어 3일,함덕·성산·제주시 국수·뚝배기·카페 중심 미식여행,h000773
321,동부 조용한 숙소 위주 1일,조천·구좌·성산 일대 식당·카페·펜션 중심 일정,h000781
322,동서부 맛집 중심 4일,제주시·서귀포시 식당 위주의 먹거리 여행,h000782
323,서부·중문 맛집·디저트 3일,"제주시·서귀포시 식당과 베이커리, 카페 위주의 미식 여행",h000788
324,동부·서귀포 3일 미식·자연 루트,"성산·표선·안덕 맛집과 카페, 휴양림 중심 여행",h000789
325,동부 먹거리 중심 루트 2일,함덕·김녕·성산 동부 위주의 맛집·카페 여행,h000791
326,서귀포·제주시 맛집 중심 4일,신화월드·서귀포·제주시 식당·카페 위주 미식 여행,h000794
327,동·서귀포 맛집 중심 4일 루트,제주시-서귀포 시내와 중문 위주 식당·카페·전망 명소 여행,h000797
328,서귀포 안덕 1일 키덜트·맛집 루트,헬로키티 테마파크와 메밀막국수 맛집 여행,h000799
329,제주시 함덕 맛집투어 3일,함덕 해변 근처 식당·카페 위주의 미식 여행,h000800
330,동서부 맛집·액티비티 3일,"제주시·서귀포 한식 맛집과 리조트, 실내 액티비티 중심 여행",h000802
331,서귀포·가파도·애월 맛집 힐링 4일,"서귀포 시내 맛집과 카페, 가파도 섬여행, 애월 카페·노천탕으로 여유로운 미식 중심 여행",h000805
332,제주 동서부 도심·중문·성산 4일,제주시 맛집·카페와 중문·성산 체험·해산물 위주 여행,h000806
333,제주 동서부 맛집·카페 4일,"제주시·서귀포시 해산물, 흑돼지, 카페 중심 미식여행",h000807
334,중문·성산 중심 3일 남부일주,중문·성산 카페·맛집과 전시·자연 감상 여행,h000810
335,제주시·애월 3일 미식·카페·해변 루트,"해장국·국수 등 맛집과 애월 카페, 곽지해변 중심 여행",h000814
336,1박 2일 서부 맛집 중심 루트,제주시·협재·중문 식당·카페 위주의 여행,h000815
337,제주 중문·동부·애월 4일,"중문·동부 맛집과 카페, 온천·전시 즐기는 코스",h000817
338,동부·서귀포 중심 3일,동부 관광·서귀포 자연·맛집 위주의 루트,h000819
339,제주시·서귀포 4일 먹거리+관광,지역맛집·카페와 아르떼뮤지엄·신화월드 등 관광 병행 루트,h000821
340,제주시 맛집 중심 4일 루트,함덕·노형 위주 식당·카페·해장국 미식 여행,h000825
341,제주시 동부 3일 미식 숙소 루트,제주시 맛집·수산시장·카페와 게스트하우스 중심 여행,h000826
342,제주 동·서부 맛집투어 6일,제주시·서귀포시 전역 식당·카페 위주의 미식여행,h000829
343,제주시·서귀포 4일 미식 루트,베이커리·포차·고기·해산물 위주의 맛집 여행,h000831
344,제주시·동부 맛집 위주 3일,제주시·성산·표선 식당과 카페 중심 먹방 여행,h000832
345,서귀포·구좌 맛집투어 3일,서귀포·구좌 동물카페와 흑돼지·로컬식당 중심 여행,h000833
346,동부 맛집·카페 3일 루트,김녕·세화·우도 중심 맛집·카페 및 오션뷰 펜션 여행,h000834
347,동부 맛집·빵집 위주 2일,"함덕·구좌 해안 맛집과 제주시 빵집, 해산물·국밥 코스",h000835
348,동부·서부 맛집 위주 4일,표선·성산 일대 해변·횟집·국수·카페 맛투어,h000837
349,제주 서부·서귀포 5일 먹킷리스트 여행,흑돼지·갈치·치킨·샤브·중식 등 맛집 위주 코스,h000842
350,동부/서귀포 맛집투어 루트 2일,제주시·구좌·성산 중심의 식당 위주 맛여행,h000844
351,동부·서귀포 시내 2일 루트,성산 숙박과 서귀포 시내 맛집·카페 중심 여행,h000849
352,동부·서귀포 맛집 위주 5일,서귀포 위주 현지 맛집과 동부 해안 드라이브,h000852
353,제주 동서부 맛집·카페 3일,"제주시 원도심과 함덕, 서귀포 안덕·한경 맛집과 카페 위주 일정",h000855
354,제주 동·서귀포 식도락 4일,제주시·서귀포시 위주 식당 방문 맛집 여행,h000857
355,제주 시내·중문 맛집투어 3일,제주시·서귀포 맛집과 호텔 뷔페 중심 여행,h000858
356,제주 동·서부 맛집 위주 4일,제주시·서귀포 한식·고기·뷔페·분식 등 식도락 여행,h000859
357,서부 감성 드라이브 루트 2일,애월·산방산 중심 맛집·펜션·해안 산책,h000861
358,동서부 감성 카페·액티비티 3일,구좌·애월 체험형 놀거리와 협재·서귀 서쪽 카페·맛집 위주 일정,h000866
359,서부 먹거리·축제 1일 루트,제주시 카페·식당과 서귀포 먹거리·축제 방문,h000868
360,중문·애월 맛집 위주 3일,제주시·중문 중심의 현지 식당·카페 맛투어,h000869
361,제주시·서귀포 시내 위주 1일,"시내 식당·카페와 전시관, 벚꽃 거리 감상 루트",h000870
362,중남부·성산 맛집·관광 4일,"서귀포 중심 맛집과 카페, 관광지 알찬 일정",h000871
363,서귀포·제주 시내 위주 4일,해장국·치킨 등 식당과 수목원·해변 여행,h000872
364,제주 동·서부 맛집 카페 루트 2일,조천·구좌·서귀포 위주 맛집·카페 중심 여행,h000873
365,제주 동서부 맛집 중심 3일,"제주시·서귀포 식당, 펍, 카페와 월정리 해변 여행",h000874
366,제주시·서귀포 5일 먹거리·숙소 중심,"맛집과 떡집, 카페·숙소 위주의 도심·해안 여행",h000877
367,제주 동서부 맛집·쇼핑 4일,신화월드·세화·함덕 등 맛집 중심 여정,h000880
368,제주 미식투어 2일,제주시·서귀포시 중심 맛집·카페 위주의 여행,h000881
369,동부·애월 맛집·게스트하우스 4일,"애월 숙소 후 표선·성산·남원 맛집과 해변, 카페 위주의 동부 여행",h000884
370,제주 동서 흑돼지·맛집 루트 3일,제주시·중문·협재 중심의 흑돼지와 한식 맛집 여행,h000886
371,제주시 맛집·전시 루트 4일,제주시 중심 식도락과 전시·카페 위주의 여유 여행,h000890
372,서부 맛집·카페 중심 루트 1일,애월·한림·안덕 감성 카페와 식당 위주 일정,h000892
373,서귀포 신화월드·협재 중심 4일,"신화월드 테마파크와 서귀포 관광, 협재 카페·맛집 위주",h000894
374,제주 동부·서귀포 맛집 중심 3일,휴애리·섭지코지 인근 중심의 흑돼지·한우·해산물 맛집 여행,h000895
375,서귀포 1박2일 해변·맛집·카페,"남원 해변과 중문 카페, 맛집·리조트 중심 여행",h000897
376,서부 협재·신화월드 루트 4일,협재 맛집과 신화월드 테마·워터파크 중심 여행,h000898
377,제주시 한림 협재·맛집 투어 2일,협재·한림 일대 칼국수·흑돼지·카페 중심 식도락,h000899
378,동부·서귀포 맛집 중심 2일,서귀포 일대 식당·카페 위주 미식 여행,h000904
379,제주시 맛집 중심 3일 루트,연동·애월 일대 한우·흑돼지·갈치 등 맛집 투어,h000908
380,제주시·애월 맛집·카페 4일,"애월 일대 맛집, 카페, 바다 산책 위주 일정",h000909
381,서부·신화월드 맛집 중심 3일,신화월드·한림·제주시 일대 맛집 위주 루트,h000912
382,동서부 드라이브&카페투어 5일,한경·협재·구좌·성산 일대 카페·맛집 중심 여유 여행,h000914
383,제주 3일 미식·리조트 힐링 여행,"맛집·카페와 스누피가든, 리조트 숙박 중심",h000915
384,제주시 동·북부 맛집투어 4일,함덕·구좌 위주의 식당·분식·베이커리 먹방 여행,h000917
385,제주 4일 서·서부 골프·공원·맛집,"성산·한림·한경·산방산 일대 골프와 공원, 해변·맛집 중심 루트",h000920
386,동부·서부 맛집 중심 4일,성산·구좌 중심 맛집·카페 위주 미식 여행,h000921
387,제주 동서미식·카페투어 5일,"제주시·서귀포 맛집과 카페, 공연 포함 미식 여행",h000922
388,제주시 동·서·동부 알찬 6일,카페·맛집과 서귀포·우도·테마파크 균형 여행,h000926
389,동부 맛집·카페 루트 2일,표선·성산·우도 중심의 식당·카페 위주 여행,h001019
390,제주시 맛집·술집 위주 4일,"제주시 중심 식당·술집과 카페, 소규모 온천·전망 위주의 루트",h001023
391,제주시 애월‧함덕 맛집투어 4일,고기·한식 위주에 카페·해변 포함한 식도락 여행,h001024
392,제주시 동부 맛집·카페 루트 3일,"구좌·김녕 위주 맛집과 카페, 숙소 휴식 동선",h001025
393,동부·서귀포 위주 미식 루트 3일,서귀포 맛집과 우도·성산·구좌 카페·음식 중심 여행,h001026
394,"제주시 동서 2일, 맛집·협재 바다","제주시 테마파크·성지와 고기맛집, 협재·한림 바다 즐기기",h001032
395,제주 서부 맛집·카페 3일,"애월·한림 위주 맛집과 카페, 액티비티",h001034
396,서귀포·제주시 맛집·카페 3일,서귀포 위주 맛집 탐방과 카페 휴식 루트,h001036
397,서귀포·제주시 맛집 위주 3일,신화월드·중문 일대 맛집과 패밀리 테마파크 중심 여행,h001038
398,제주시 애월·한림 맛집투어 3일,애월·한림 맛집과 해안도로 중심 식도락 여행,h001041
399,서귀포·제주시 맛집투어 3일,안덕면 중심 식당·국수·횟집 먹방 여행,h001051
400,서귀포·협재 중심 4일 루트,"서귀포 카페·맛집과 협재 해변·맛집, 박물관·드라이브",h001054
401,서귀포·함덕 맛집 투어 2일,서귀포 흑돼지·곰탕·거리산책과 함덕 카페·식당 여행,h001055
402,동부·우도 맛집 위주 3일,성산·우도·제주시 식당 중심의 알찬 미식 여행,h001057
403,동부 식도락 중심 3일,표선·조천 맛집과 카페 중심의 동부 위주 여행,h001060
404,동부·서귀포 위주 맛집 4일,"동부·서귀포 중심 식당·카페와 온천, 공원 일정",h001063
405,동부 카페·펜션 위주 1일,"구좌 카페와 펜션, 서귀포 식당 방문 루트",h001065
406,제주시 중심 맛집·드라이브 3일,"제주시 맛집 위주, 서부 해안 드라이브와 한라산 산행 포함",h001066
407,동부·서귀포 맛집 중심 2일,제주시와 성산·안덕·대정 맛집 투어 위주 일정,h001068
408,애월·한림 서부 먹거리 중심 4일,"애월·곽지 맛집과 펜션, 공연·올레길 포함한 서부 힐링 여행",h001069
409,제주 서부·동부 4일 맛집투어,협재·애월·함덕·우도·성산 중심 맛집 탐방,h001073
410,제주시 맛집 탐방 1일,제주시 족발보쌈 맛집 위주의 식도락,h001074
411,동부·서귀포·서부 맛집 위주 3일,함덕·김녕·서귀포·사계·애월 맛집 중심 식도락 여행,h001075
412,1박 2일 동서부 식도락 여행,제주시·서귀포시 국수·뚝배기·버거 맛집 중심,h001076
413,제주시 맛집·카페 중심 4일,"애월·협재 맛집과 카페, 빛의벙커 포함한 서·동부 식도락 여행",h001078
414,"제주 5일, 동부 위주 미식·카페 여행","함덕·성산·서귀포 중심 맛집과 카페, 해변 산책 루트",h001079
415,제주시·서귀포 맛집 중심 4일,연동·세화·서귀포 일대 식도락 위주 코스,h001081
416,동부·우도·서귀포 맛집 위주 3일,순두부·해장국·한식 및 우도·성산·신라호텔 식도락 여행,h001082
417,제주시·서귀포 먹방 중심 4일,국수·만두·치킨·갈치·횟집 등 맛집 위주 식도락 여행,h001084
418,2박 3일 서귀포·제주시 쇼핑&맛집,제주신화월드 중심 쇼핑·테마파크와 중문·제주시 맛집·베이커리 탐방,h001085
419,제주 3일 루트(애월·신도·제주시 시내),애월·신도 맛집과 제주시 카페·도심 산책 위주 여행,h001086
420,중문·서귀포 맛집·카페 2일,"함덕·표선 카페와 서귀포 흑돼지·갈치, 숙소 휴식 루트",h001089
421,제주 동서 맛집·리조트 루트 3일,서귀포·제주시 해장국·휴게소·카페 중심 여행,h001091
422,제주시·서부 드라이브 3일,"고기·해산물 맛집과 카페, 자연휴양림 중심 일정",h001093
423,제주시·서귀포 서부 맛집투어 3일,분식·해장국·해물라면 등 식도락 중심 루트,h001096
424,제주 동·서부 2일 알찬 코스,"도보길·해변 산책과 오마카세·스시 맛집, 독채펜션 숙박 여행",h001098
425,제주·서귀포 미식투어 3일,횟집·한식뷔페·해장국·치킨 등 맛집 중심,h001101
426,동부·중문·제주시 맛집 중심 3일,성산·중문·제주시 식도락과 카페·전망대 코스,h001102
427,제주시·서귀포 미식 4일 루트,갈치·장어·고기 맛집과 해수욕장·카페 위주 일정,h001103
428,서부 애월·서귀포 맛집·관광 2일,"애월 숙박과 스시·브런치, 국수·해산물 맛집, 산방산 놀이·푸드몰 코스",h001106
429,동서 맛집 탐방 루트 4일,제주시·서귀포시 위주 맛집 중심 미식 여행,h001108
430,서귀포·남원 먹거리 중심 2일,서귀포 중심 맛집과 남원 리조트 물놀이,h001113
431,제주시 시내 미식 투어 3일,제주시 일대 식당·카페·포장마차 위주의 먹방 여행,h001117
432,제주시·서귀포 맛집투어 1일,서귀포·노형동 중심 빵집·갈비·무한리필·명태조림 맛집 루트,h001120
433,제주시·서귀포 감성맛집 루트 3일,"순두부·김밥·중식과 카페, 루프탑·해변·전망 카페 중심 여행",h001121
434,제주시 애월 중심 3일 먹방 루트,제주시·애월 맛집과 휴식 위주의 식도락 여행,h001124
435,제주시 서부·동부 일주 3일,서부 해변·맛집과 동부 카페·갈비밥 중심 여행,h001125
436,동부·서귀포·서부·제주시 5일,"성산·서귀포 맛집·카페와 서부 카페, 제주시 식당 위주 먹방 여행",h001127
437,동부·제주시 맛집·카페 3일,공항 근처와 구좌·조천 중심의 맛집·카페 위주 코스,h001129
438,서귀포 사계·상효 3일 미식여행,"식당·숙소 중심, 수목원 산책 더한 서귀포 미식 루트",h001131
439,동서南北 맛집·리조트 4일,"제주시·서귀포시 전역 맛집과 카페, 리조트 중심 여행",h001136
440,제주시 도심 미식·예술 루트 3일,중앙로·함덕 중심 식당 위주 도심 여행,h001139
441,동부·중문·애월 맛집 중심 4일,"성산·서귀포·애월 맛집과 카페, 전시 체험 포함한 동선",h001140
442,제주 동서부 식도락 2일,제주시·서귀포 맛집 중심의 먹방 여행,h001144
443,제주시 애월 맛집·숙소 루트 3일,제주시·애월 중심 맛집 탐방과 감성 숙소 여행,h001146
444,제주시 카페·맛집 위주 3일,"제주시 베이커리·카페와 식당, 해변 감성 여행 루트",h001148
445,제주 동·서부 먹거리 위주 4일,연동·우도·성산·서귀포 맛집과 카페 탐방 코스,h001150
446,제주 중문·애월·시내 3일,중문·송악 일대 관광과 애월·제주시 맛집 중심 일정,h001151
447,동부 맛집·카페 중심 4일,"성산·구좌 맛집과 카페, 레저를 즐기는 동부 위주 여행",h001152
448,동·서귀포 시티 맛집 루트 4일,"서귀포 맛집·빵집과 제주시 카페, 드림타워·수목원 방문",h001156
449,제주 북·서부 맛집투어 3일,노형·애월·한림·구좌 중심 맛집·카페 위주,h001157
450,동부 맛집·카페 투어 2일,서귀포·함덕 위주 맛집과 카페 방문,h001160
451,동부 맛집·카페·산책 루트 4일,"제주시 동부 해장국·수산시장, 카페와 올레길 중심 여행",h001161
452,제주 동서부 맛집·자연 3일,"제주 시내·애월 식당 중심, 휴애리 자연공원 산책",h001162
453,제주시·서귀포 2일 맛집·자연 루트,"제주시 맛집·카페와 서귀포 자연경관, 해장국·리조트 코스",h001167
454,제주시 서부 맛집·카페 4일,연동·애월·협재 중심 식당·카페·전시 위주 여행,h001168
455,서귀포 1박2일 미식·힐링 루트,중문·안덕 맛집과 호텔 위주의 여유 여행,h001171
456,제주시 맛집투어 루트 2일,제주시 한우·해산물 중심 로컬 맛집 여행,h001172
457,동서부 맛집 중심 제주 5일,"제주시·서귀포 맛집과 카페, 호텔 레스토랑 위주 미식 여행",h001182
458,제주시·애월·서귀포 미식투어 3일,제주시·애월 중심 식당·게스트하우스 위주 맛집 여행,h001183
459,제주시 도심 맛집·전시 루트 3일,제주시 내 해장국·고기·분식과 미술관·극장 중심 여행,h001184
460,동부·서귀포 위주 미식 4일,동부 해변·서귀포 자연과 고기·해산물 맛집 중심,h001185
461,제주시 서부 맛집·바다뷰 4일,월령·협재·애월 해안 따라 식당·카페 위주,h001187
462,제주시 중심 4일 먹방 루트,해장국·순대국·치킨 등 식당·분식 위주 여행,h001188
463,동부 맛집·카페 위주 4일,"구좌·성산 중심 맛집과 카페, 해안 드라이브",h001189
464,제주시 맛집 위주 6일,제주시 일대 한식·해장국·횟집·분식·주점 중심 먹방 여행,h001192
465,제주시 서부·도심 맛집투어 3일,"한림·애월 맛집과 카페, 도두·연동 위주 미식 여행",h001195
466,북서부 애월·협재·오설록 3일,"애월·협재 맛집과 카페, 해변·티뮤지엄 중심",h001196
467,중문·성산·애월 3일 가족여행,테마파크·리조트 중심에 해산물 맛집 코스,h001198
468,동부·서귀포 맛집 위주 4일,제주시-표선-서귀포 일대 식당 중심 루트,h001200
469,서귀포·제주시 농장·맛집 2일,"감귤체험과 가시리 카페, 서귀포·제주 맛집 방문",h001203
470,제주시 서부 맛집·카페 4일,제주시·애월·한림 식당 중심의 미식 여행,h001205
471,서귀포·제주시 미식투어 3일,"중문·서귀포 맛집과 온천, 제주시 로컬식당 중심",h001206
472,제주시 동·조천 맛집투어 3일,제주시 도심·조천 함덕 중심 식도락 여행,h001207
473,동북/우도·성산 먹거리 4일,제주시 동북부 맛집과 우도·성산 해변·카페 위주 일정,h001208
474,서귀포 남원 위미 주변 1일,위미 해안도로와 마을 산책 중심 코스,h001210
475,제주시·서귀포 맛집투어 3일,제주시·애월·서귀포 일대 식당·떡·베이커리 중심 맛투어,h001211
476,제주 동서맛집 투어 4일,제주시·서귀포시 전역 맛집·흑돼지·해산물 중심 여행,h001212
477,제주시 1박2일 식도락 펜션여행,제주시 펜션 숙박과 애월·연동 중심 맛집 탐방,h001213
